"http://links.testingcourse.ru/page12.html","404","bad"
"http://links.testingcourse.ru/page12.html","404","bad"
"http://links.testingcourse.ru/page12.html","404","bad"
"http://links.testingcourse.ru/page12.html","404","bad"
"http://links.testingcourse.ru/page12.html","404","bad"
