"http://links.testingcourse.ru/page15.html","404","HTTP error fetching URL"
"http://links.testingcourse.ru/page13.html","404","HTTP error fetching URL"
"http://links.testingcourse.ru/page12.html","404","HTTP error fetching URL"
"http://links.testingcourse.ru/page17.html","404","HTTP error fetching URL"
